neighborhood,business_id,hours,is_open,address,attributes,categories,city,review_count,name,longitude,state,stars,latitude,postal_code,type
The Strip,8cn8zqkyz-UpGKXcKeIRYA,,1,3355 Las Vegas Blvd S,"[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True']","[u'Japanese', u'Restaurants']",Las Vegas,6,Wasabi Jane's Venetiaen,-115.169617,NV,2.0,36.121428,89109,business
The Strip,F7E3qP0oz_SuVGZGL0D8Zw,,1,"Riviera Hotel and Casino, 2901 Las Vegas Blvd S","[u'BusinessAcceptsCreditCards: True', u'RestaurantsAttire: casual']","[u'Restaurants', u'Italian']",Las Vegas,3,Ristorante Italiano,-115.1600836,NV,3.0,36.1354133,89109,business
The Strip,FBhJAxq--c-bAvxXZKP7CA,"[u'Monday 10:0-23:0', u'Tuesday 10:0-23:0', u'Wednesday 10:0-23:0', u'Thursday 10:0-23:0', u'Friday 10:0-23:0', u'Saturday 10:0-0:0', u'Sunday 10:0-23:0']",1,"3500 Las Vegas Boulevard South, Suite 0S52","[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 3']","[u'Fashion', u""Men's Clothing"", u'Shopping', u""Women's Clothing""]",Las Vegas,12,Brooks Brothers,-115.174839,NV,3.5,36.117966,89109,business
,6MEbivcfx8t1r_Bpaf5yHQ,"[u'Monday 10:0-20:0', u'Tuesday 10:0-20:0', u'Wednesday 10:0-20:0', u'Thursday 10:0-20:0', u'Friday 10:0-20:0', u'Saturday 10:0-20:0', u'Sunday 11:0-18:0']",1,17290 Royalton Rd,,"[u'Electronics', u'Professional Services', u'Home Services', u'Shopping', u'Mobile Phones', u'Internet Service Providers']",Strongsville,5,Verizon,-81.8207189441,OH,2.0,41.3134792185,44136,business
,n8m0zn-NXTEUOnAnKoXsPg,"[u'Monday 9:0-16:0', u'Tuesday 9:0-20:0', u'Wednesday 9:0-20:0', u'Thursday 9:0-20:0', u'Friday 9:0-16:0', u'Saturday 9:0-16:0']",1,10633 Pearl Rd,"[u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: True', u'GoodForKids: False', u'RestaurantsPriceRange2: 3']","[u'Beauty & Spas', u'Nail Salons', u'Hair Salons', u'Skin Care']",Strongsville,7,Dolce Organic Salon,-81.8355664,OH,3.5,41.3332557,44136,business
Centennial,achnwnUBIwMvz7rLUrGhwA,,1,8425 W Centennial Pkwy,[u'BusinessAcceptsCreditCards: True'],"[u'Gas & Service Stations', u'Automotive']",Las Vegas,11,Chevron - Terrible Herbst,-115.2793162,NV,2.0,36.2769844,89149,business
Verdun,pLu3rPwdD65FEeFMqYS-zQ,,1,"552, rue de l'Église","[u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: True']","[u'French', u'Restaurants']",Verdun,8,Resto Cafe Chez Anas,-73.5711955,QC,2.0,45.4628716,H4G 2M4,business
High Park,oTfBJGJORIfYJ_VxUMWW1Q,"[u'Monday 7:0-17:0', u'Tuesday 7:0-17:0', u'Wednesday 7:0-17:0', u'Thursday 7:0-17:0', u'Friday 7:0-17:0', u'Saturday 7:0-17:0', u'Sunday 7:0-17:0']",1,385 Roncesvalles Avenue,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'OutdoorSeating: False', u'RestaurantsPriceRange2: 2', u'RestaurantsTakeOut: True', u'WiFi: free', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'RestaurantsGoodForGroups: False', u'RestaurantsReservations: False']","[u'Coffee & Tea', u'Food', u'Coffee Roasteries', u'French', u'Reunion', u'Restaurants']",Toronto,24,Reunion Island Coffee,-79.450453,ON,3.5,43.650552,M6R 2N1,business
,5PD6FDa_03U6NXrd7E4yGA,"[u'Monday 9:0-14:0', u'Tuesday 9:0-14:0', u'Wednesday 9:0-14:0', u'Thursday 9:0-14:0', u'Friday 9:0-14:0', u'Saturday 9:30-15:30', u'Sunday 9:30-15:30']",1,601 Yucca St,[u'GoodForKids: True'],"[u'Museums', u'Arts & Entertainment']",Boulder City,41,Nevada Southern Railway,-114.855527135,NV,4.5,35.9710913295,89005,business
,E2e0ddxVL_G0EzsJaFVQKA,"[u'Tuesday 17:0-22:0', u'Wednesday 17:0-22:0', u'Thursday 12:0-15:0', u'Thursday 17:0-22:0', u'Friday 12:0-15:0', u'Friday 17:0-22:0', u'Saturday 16:30-22:0']",1,10385 Weston Road,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 3', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Restaurants', u'Italian']",Vaughan,10,Ristorante Gravina,-79.5624014711,ON,4.0,43.8550857873,L4L 2V5,business
,xRXXeb8yZ0W_NBSwAqFV9g,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",1,2973 Sammy Davis Junior Dr,,"[u'Nightlife', u'Sports Bars', u'Bars', u'Beer Bar']",Las Vegas,11,Fieldhouse,-115.1696758,NV,3.0,36.1370959,89109,business
Rosemont-La Petite-Patrie,SESxUf6mDI-Gw9AkY0Tsww,,1,48 Rue Dante,"[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Pizza', u'Restaurants']",Montréal,4,Trattoria Casa Mia,-73.613192,QC,3.0,45.5331078,H2S 1J5,business
,4dVpCcd5_VNJJWGFWOYbpg,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",1,1601 Landmark Dr,"[u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'RestaurantsPriceRange2: 2', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Automotive', u'Convenience Stores', u'Gas & Service Stations', u'Food']",Cottage Grove,3,Kwik Trip Store #650,-89.1980152065,WI,4.5,43.105446371,53527,business
Yorkville,RA83jaYlKMvK0w3KYvTVKg,,1,111 Yorkville Avenue,"[u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 4', u'WheelchairAccessible: True']","[u""Women's Clothing"", u'Fashion', u'Accessories', u'Shopping']",Toronto,7,Legs Beautiful,-79.3926817,ON,1.5,43.6705809,M5R 1C1,business
,x6IffPPcCWOnVA40_joQVA,"[u'Monday 12:0-21:0', u'Tuesday 12:0-21:0', u'Wednesday 12:0-21:0', u'Thursday 12:0-21:0', u'Friday 12:0-23:0', u'Saturday 12:0-23:0', u'Sunday 12:0-21:0']",1,6509 Robinson Centre Drive,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'RestaurantsPriceRange2: 2', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Ice Cream & Frozen Yogurt', u'Food']",Pittsburgh,6,Cold Stone Creamery,-80.1620753,PA,3.5,40.4552226,15205,business
,cbmSkJRfgAZs-axPkiFRDg,"[u'Monday 8:0-17:0', u'Tuesday 8:0-17:0', u'Wednesday 8:0-17:0', u'Thursday 8:0-17:0', u'Friday 8:0-17:0', u'Saturday 10:0-14:0']",1,2036 W Greenway Rd,"[u'BusinessAcceptsCreditCards: True', u'ByAppointmentOnly: False']","[u'Home Services', u'Flooring', u'Masonry/Concrete']",Phoenix,8,Mexican Tile & Stone Company,-112.103370667,AZ,3.5,33.6260108948,85023,business
,WfMhcoyjX71WkmYfX7oXCQ,"[u'Monday 8:0-17:0', u'Tuesday 8:0-17:0', u'Wednesday 8:0-17:0', u'Thursday 8:0-17:0', u'Friday 8:0-17:0', u'Saturday 8:0-17:0']",1,"686 Progress Way, Ste 3","[u'BusinessAcceptsCreditCards: True', u'ByAppointmentOnly: True']","[u'Movers', u'Home Services']",Sun Prairie,6,Gorilla Movers of Wisconsin,-89.1984733,WI,5.0,43.2052816,53590,business
,b2xcdWSyi5T8sc9vkpgb1Q,,1,2827 N 15th Ave,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'RestaurantsPriceRange2: 2']","[u'Accessories', u'Shopping', u""Women's Clothing"", u'Fashion']",Phoenix,15,Purple Lizard Boutique,-112.091166,AZ,4.5,33.4800922,85007,business
Etobicoke,PqRfOvjPa0EqbcH4MQY7pw,,1,1602 The Queensway,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Pizza', u'Restaurants']",Toronto,16,Boston Pizza,-79.5439442,ON,3.0,43.618545,M8Z 1V1,business
,cNpFyw7i7iLOCFkdeQGUWQ,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",1,1155 N 51st Ave,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'RestaurantsPriceRange2: 1', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Automotive', u'Convenience Stores', u'Gas & Service Stations', u'Food']",Phoenix,15,QuikTrip,-112.1681685,AZ,3.0,33.4608946,85043,business
Downtown Core,TXXWFM2T8AU0sY5CUTK4_Q,,1,750 Av Spadina,"[u'BikeParking: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 3', u'WiFi: no']","[u'Local Services', u'Dry Cleaning & Laundry']",Toronto,4,Nice Cleaners,-79.4039092,ON,1.0,43.6664195,M5S 2J2,business
Etobicoke,e5HHNtD7gvZ4WM037zYuKA,,1,2946 Bloor St W,,"[u'Beer', u'Wine & Spirits', u'Food']",Etobicoke,3,LCBO,-79.5078951,ON,4.5,43.6481496,M8X 1B7,business
Mont-Royal,W5gRkYaGPdNpZ43O6EMVYQ,"[u'Monday 8:0-21:0', u'Tuesday 8:0-21:0', u'Wednesday 8:0-21:0', u'Thursday 8:0-21:0', u'Friday 8:0-21:0', u'Saturday 8:0-20:0', u'Sunday 8:0-20:0']",1,1280 Avenue Beaumont,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'RestaurantsPriceRange2: 2']","[u'Grocery', u'Food']",Mont-Royal,4,Metro,-73.6242652,QC,4.5,45.5203236,H3P 3E5,business
,aokqWHt8vMf5iwj8KZZ5eg,"[u'Monday 6:0-17:0', u'Tuesday 6:0-17:0', u'Wednesday 6:0-17:0', u'Thursday 6:0-17:0', u'Friday 6:0-17:0', u'Saturday 6:0-17:0', u'Sunday 6:0-17:0']",1,101 W Sale St,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Food', u'Restaurants', u'Candy Stores', u'Specialty Food', u'Cafes', u'Breakfast & Brunch', u'Ice Cream & Frozen Yogurt']",Tuscola,39,Flesor's Candy Kitchen,-88.2878659,IL,4.0,39.7995753,61953,business
,gDyPwTCa5qrrna0iYOAY8g,"[u'Monday 7:30-17:0', u'Tuesday 7:30-17:0', u'Wednesday 7:30-17:0', u'Thursday 7:30-17:0', u'Friday 7:30-17:0']",1,14403 N 75th Ave,,"[u'Elementary Schools', u'Education', u'Montessori Schools', u'Preschools']",Peoria,3,Spirit of Hope Montessori School,-112.2192146,AZ,5.0,33.6161674,85381,business
,QYF4M9SsUpobp89RZ4vTuw,"[u'Monday 7:0-0:0', u'Tuesday 7:0-0:0', u'Wednesday 7:0-0:0', u'Thursday 7:0-0:0', u'Friday 7:0-0:0', u'Saturday 7:0-0:0']",0,"8258 W Thunderbird Rd, Ste 206","[u'Alcohol: full_bar', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Italian', u'Restaurants']",Peoria,10,3 Tomatoes & A Mozzarella,-112.2369046,AZ,3.5,33.6102354,85381,business
,NLH1_yRHvmvmt5ywhmfNww,"[u'Monday 11:0-2:0', u'Tuesday 11:0-2:0', u'Wednesday 11:0-2:0', u'Thursday 11:0-2:0', u'Friday 11:0-2:0', u'Saturday 14:0-2:0', u'Sunday 12:0-2:0']",1,611 Millers Run Rd,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u'HappyHour: True', u'HasTV: True', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Nightlife', u'Bars', u'American (Traditional)', u'Sandwiches', u'Restaurants']",Cuddy,5,Iron Creek Bar Grille,-80.1554604,PA,3.0,40.3481607,15031,business
,JENsy5COaWUC65bsgsdhAQ,,1,,,"[u'Party Supplies', u'Event Planning & Services']",El Mirage,3,Paradise Bouncers,-112.3246042,AZ,5.0,33.6130942,,business
,9tJu-hhQXy6B4ICrUJlCmA,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",1,350 W Thomas Rd,"[u'AcceptsInsurance: True', u'ByAppointmentOnly: False']","[u'Health & Medical', u'Neurologist', u'Surgeons', u'Hospitals', u'Doctors', u'Medical Centers']",Phoenix,24,Barrow Neurological Institute,-112.0792972,AZ,3.0,33.4808329,85013,business
,NW5l2pXcZLzIZ0thqUU4WA,"[u'Monday 7:30-19:0', u'Tuesday 7:30-19:0', u'Wednesday 7:30-19:0', u'Thursday 7:30-19:0', u'Friday 7:30-19:0', u'Saturday 7:30-18:0', u'Sunday 9:0-17:0']",1,6525 Pearl Rd,,"[u'Tires', u'Automotive', u'Oil Change Stations', u'Auto Repair']",Parma Heights,3,Monro Muffler Brake & Service,-81.7736515403,OH,3.5,41.3838968119,44130,business
,_C62VL3O6OwRbJhEcv0f3g,,1,"115 W McDowell Rd, Ste 5","[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u'ByAppointmentOnly: True', u'RestaurantsPriceRange2: 2', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""]","[u'Skin Care', u'Beauty & Spas', u'Nail Salons', u'Massage', u'Day Spas']",Phoenix,9,Juniper Botanical Spa & Nail Artistry,-112.0763573,AZ,5.0,33.465429,85003,business
Downtown Core,GdhA8eeTzNzp3-xX80d_nA,"[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-22:0', u'Friday 11:0-22:0', u'Saturday 11:0-22:0', u'Sunday 12:0-20:0']",0,548 Yonge Street,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: False', u'RestaurantsPriceRange2: 2', u'WheelchairAccessible: False']","[u'Beauty & Spas', u'Piercing', u'Tattoo']",Toronto,15,BluGod Tattoo & Piercing,-79.3844728,ON,4.0,43.6643767,M4Y 1Y8,business
,uG14cj5EUGssWv6ARQS3eg,"[u'Monday 10:0-18:0', u'Tuesday 10:0-19:0', u'Wednesday 9:0-19:0', u'Thursday 9:0-19:0', u'Friday 9:0-18:0', u'Saturday 9:0-18:0', u'Sunday 10:0-17:0']",1,"6107 N Scottsdale Rd, Ste 103","[u'AcceptsInsurance: False', u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'ByAppointmentOnly: False', u'RestaurantsPriceRange2: 2', u'WheelchairAccessible: True']","[u'Medical Spas', u'Beauty & Spas', u'Day Spas', u'Health & Medical', u'Skin Care', u'Massage']",Scottsdale,51,Kalologie 360 Spa,-111.9245261,AZ,3.5,33.5256323,85250,business
,wGZyEflGm4UKwhhNATkdtw,"[u'Monday 6:30-19:0', u'Tuesday 6:30-19:0', u'Wednesday 6:30-19:0', u'Thursday 6:30-19:0', u'Friday 6:30-19:0', u'Saturday 6:30-19:0', u'Sunday 8:0-15:0']",1,2100 Center Rd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: True', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: free', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'NoiseLevel: average']","[u'Food', u'Bagels', u'Restaurants', u'Sandwiches', u'Salad']",Avon,14,Barry Bagels,-82.0214197093,OH,4.0,41.4582393248,44011,business
,Aczj1nrVaMKT4kBDltz5sA,"[u'Monday 15:0-21:0', u'Tuesday 15:0-21:0', u'Wednesday 15:0-21:0', u'Thursday 15:0-21:0', u'Friday 15:0-21:30', u'Saturday 12:0-21:30', u'Sunday 12:0-21:0']",1,922 Pearl Rd,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 2', u'RestaurantsTakeOut: True']","[u'Restaurants', u'Food', u'Desserts', u'Specialty Food']",Brunswick,8,Honey Hut,-81.842061444,OH,4.5,41.2500833664,44212,business
Westside,QVcSKzl47nrO_LWFzz5AJQ,"[u'Friday 6:0-22:0', u'Saturday 6:0-22:0', u'Sunday 6:0-22:0']",1,4875 West Oakey Boulevard,"[u'BusinessAcceptsCreditCards: True', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True']","[u'Restaurants', u'American (Traditional)', u'Persian/Iranian', u'Food Stands']",Las Vegas,4,Cactus Cafe,-115.2053706,NV,5.0,36.1517469,89102,business
Westside,1tNVPumjvFErYjvSXbOQ6Q,,1,4400 W Sahara Ave,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True']","[u'Restaurants', u'Burgers', u'Fast Food']",Las Vegas,8,Wendy's,-115.2001708,NV,2.0,36.1448952,89102,business
