neighborhood,business_id,hours,is_open,address,attributes,categories,city,review_count,name,longitude,state,stars,latitude,postal_code,type
,mm55v9Se5MutJ_EAj8qOjw,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",1,3330 W Tropicana Ave,"[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsTakeOut: True']","[u'Restaurants', u'Breakfast & Brunch', u'American (Traditional)', u'Diners']",Las Vegas,31,Denny's,-115.185104869,NV,2.0,36.1011727484,89103,business
Westside,IDex-hVAfYnVMNF8l0t_ag,,1,"4604 W Sahara Ave, Ste 7","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'DriveThru: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsCounterService: True', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Fast Food', u'Restaurants', u'Mexican']",Las Vegas,47,Don Tortaco's,-115.204936,NV,3.5,36.1450397,89102,business
Spring Valley,G54fcIaoI89tc6X285suRA,"[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-22:0', u'Saturday 11:0-22:0', u'Sunday 11:0-22:0']",0,4255 S Durango Dr,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'ByAppointmentOnly: False', u'Caters: True', u'CoatCheck: False', u'DogsAllowed: True', u'GoodForDancing: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: very_loud', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: outdoor', u'WheelchairAccessible: True', u'WiFi: free']","[u'Nightlife', u'Persian/Iranian', u'Arts & Entertainment', u'Cocktail Bars', u'American (New)', u'Coffee & Tea', u'Burgers', u'Music Venues', u'Breakfast & Brunch', u'Food', u'Bars', u'Restaurants', u'Mediterranean']",Las Vegas,36,DD'Coffee Shop,-115.2793898,NV,3.5,36.1121084,89147,business
Spring Valley,cxqW47z7TWaCNVO1ZWXQpw,"[u'Monday 10:0-0:0', u'Tuesday 10:0-0:0', u'Wednesday 10:0-0:0', u'Thursday 10:0-0:0', u'Friday 10:0-1:0', u'Saturday 10:0-1:0', u'Sunday 10:0-0:0']",1,"9435 W Tropicana Ave, Ste 104","[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Pizza', u'Sandwiches', u'Chicken Wings', u'Restaurants']",Las Vegas,36,Domino's Pizza,-115.2896852,NV,3.0,36.0612353,89147,business
Summerlin,ZtdCS8XjmL4P6BvMOIQWag,,0,2120 N Rampart Blvd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Mexican', u'Restaurants']",Las Vegas,32,Zaba's Mexican Grill,-115.282822682,NV,3.5,36.1986126381,89128,business
Southeast,blLNQHrgAKR2md7MMx2pzw,"[u'Monday 7:0-15:0', u'Tuesday 7:0-15:0', u'Wednesday 7:0-15:0', u'Thursday 7:0-15:0', u'Friday 7:0-15:0', u'Saturday 7:0-15:0', u'Sunday 7:0-15:0']",0,"2185 E Windmill Ln, Ste 100","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", u'HasTV: True', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Breakfast & Brunch', u'Restaurants', u'Diners']",Las Vegas,31,Global Cafe,-115.1215253,NV,4.0,36.0415682,89123,business
Westside,GMefGnN17POrLde1PPBzNg,,0,9941 W Charleston Blvd,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'American (Traditional)']",Las Vegas,41,Outside Inn,-115.31363,NV,3.0,36.1573134,89117,business
Chinatown,eOI8wM9EEGzsefVaAF076w,"[u'Monday 10:0-21:0', u'Tuesday 10:0-21:0', u'Wednesday 10:0-21:0', u'Thursday 10:0-21:0', u'Friday 10:0-21:0', u'Saturday 10:0-21:0', u'Sunday 10:0-21:0']",0,"6850 W Spring Mountain Rd, Ste F-1","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Korean', u'Restaurants', u'Hawaiian']",Las Vegas,39,Mi Ga,-115.241736,NV,4.0,36.127269,89146,business
Westside,9iCgfQ7ffWtroHbde7q-pQ,"[u'Monday 6:0-22:0', u'Tuesday 6:0-22:0', u'Wednesday 6:0-22:0', u'Thursday 6:0-22:0', u'Friday 6:0-0:0', u'Saturday 6:0-0:0', u'Sunday 6:0-22:0']",1,9480 W Sahara Ave,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Restaurants', u'Breakfast & Brunch', u'American (Traditional)']",Las Vegas,48,IHOP,-115.3011851,NV,2.5,36.1449426,89117,business
Westside,nMKj8Di_9YTdZcCAWFw3dw,"[u'Monday 6:0-5:30', u'Tuesday 6:0-5:30', u'Wednesday 6:0-5:30', u'Thursday 6:0-5:30', u'Friday 6:0-5:30', u'Saturday 6:0-5:30', u'Sunday 6:0-5:30']",1,4127 W Charleston Blvd,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': True, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'GoodForDancing: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: yes', u'WheelchairAccessible: True', u'WiFi: free']","[u'Dive Bars', u'Pubs', u'Lounges', u'Sports Bars', u'Bars', u'Nightlife', u'Restaurants', u'American (New)']",Las Vegas,34,Skinny Dugans,-115.196836156,NV,3.5,36.1588614522,89102,business
Spring Valley,8YjfILsV0xu84t0aTiceig,,1,10180 W Tropicana Ave,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Pizza', u'Restaurants']",Las Vegas,33,Papa Murphy's Take 'n Bake Pizza,-115.3147347,NV,3.5,36.1002026,89147,business
,G8LBVca1vOBKYeMCMpajGA,,1,5095 S Decatur Boulevard,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u'HasTV: True', u'NoiseLevel: average', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no', u'BikeParking: False', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}"", u'OutdoorSeating: False']","[u'Restaurants', u'Mexican']",Las Vegas,49,Felipito's Mexican Food,-115.2086833,NV,4.0,36.097465,89118,business
Southeast,rFP41LryXOyizCuMPjjw1A,"[u'Monday 5:0-23:0', u'Tuesday 5:0-23:0', u'Wednesday 5:0-23:0', u'Thursday 5:0-23:0', u'Friday 5:0-23:0', u'Saturday 5:0-23:0', u'Sunday 5:0-23:0']",1,"5757 Wayne Newton Blvd, Terminal B","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Sandwiches']",Las Vegas,33,Port of Subs #114,-115.138026,NV,2.5,36.089494,89119,business
,gDyOfw49K5Sr4-vKVVwDfA,"[u'Monday 12:0-0:0', u'Tuesday 12:0-0:0', u'Wednesday 12:0-0:0', u'Thursday 12:0-0:0', u'Friday 12:0-0:0', u'Saturday 12:0-0:0', u'Sunday 12:0-0:0']",1,4855 S Jones Blvd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Fast Food', u'American (Traditional)', u'Restaurants', u'Burgers', u'Sandwiches']",Las Vegas,42,Checkers,-115.225477121,NV,2.5,36.1007681658,89103,business
Spring Valley,opwxvFwYTppE0JgfM4FBlw,"[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-21:0', u'Saturday 11:0-21:0', u'Sunday 11:0-21:0']",0,6565 S Fort Apache Rd,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Chinese', u'Restaurants']",Las Vegas,36,Pumi Express,-115.29849429,NV,3.0,36.0689254417,89148,business
Southwest,mBPoC45aHpiqx6wp-FpE2g,"[u'Monday 4:0-3:59', u'Tuesday 4:0-3:59', u'Wednesday 4:0-3:59', u'Thursday 4:0-3:59', u'Friday 4:0-3:59', u'Saturday 4:0-3:59', u'Sunday 4:0-3:59']",1,8020 S Durango Dr,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'CoatCheck: False', u'GoodForDancing: False', u'GoodForKids: False', u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: yes', u'WheelchairAccessible: True', u'WiFi: free', u'Caters: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}""]","[u'Bars', u'American (Traditional)', u'Restaurants', u'Nightlife', u'Breakfast & Brunch']",Las Vegas,47,Bomas Bar & Grill,-115.2785252,NV,3.5,36.0423502,89113,business
Centennial,cW-guonyUbsjZ7b7tXauHw,"[u'Monday 11:0-20:0', u'Tuesday 11:0-20:0', u'Wednesday 11:0-20:0', u'Thursday 11:0-20:0', u'Friday 11:0-20:0', u'Saturday 11:0-20:0', u'Sunday 11:0-20:0']",0,"7785 N Durango Dr, Ste 105","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Restaurants', u'Barbeque']",Las Vegas,45,Sassy Sal's BBQ,-115.282385243,NV,3.0,36.3025669071,89131,business
